Line;File;Data;Hora;NofClx;medianKHz;avSPL;TrDur_us;midpointICI
19160;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:22:00;10;113;154;500000;8649
19161;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:22:00;8;96;117;318181;9637
19162;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:22:00;8;111;186;212121;5676
19163;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:26:00;12;105;31;45454;683
19164;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:26:00;20;105;31;69597;751
19165;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:26:00;15;95;101;583333;9416
19166;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:26:00;16;59;109;272727;3633
19167;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;8;103;62;333333;8456
19168;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;16;110;38;200000;2927
19169;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;38;109;81;480519;2346
19170;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;9;110;69;94117;2370
19171;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;27;107;81;361111;2733
19172;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;28;111;81;310344;2419
19173;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;59;112;85;659090;2000
19174;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:29:00;29;114;113;297872;2005
19175;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:32:00;32;111;89;387500;2419
19176;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:32:00;20;110;113;237500;2472
19177;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:34:00;29;114;56;509090;3457
19178;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;9;65;93;421052;10698
19179;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;8;91;117;411764;11207
19180;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;6;89;109;263157;11288
19181;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;26;65;130;1250000;10448
19182;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;13;112;93;571428;9897
19183;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;11;111;105;625000;9004
19184;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:39:00;18;114;113;1214285;15059
19185;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:40:00;19;114;81;391304;4585
19186;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:40:00;16;106;93;319148;4576
19187;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;7;110;81;375000;12095
19188;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;17;108;60;888888;8616
19189;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;6;114;65;294117;11327
19190;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;16;89;56;625000;8455
19191;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;9;113;50;421052;10994
19192;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;10;116;73;562500;12274
19193;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:41:00;8;108;46;466666;12080
19194;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;10;114;101;562500;11472
19195;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;12;66;50;523809;10642
19196;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;30;99;77;1318181;10936
19197;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;9;107;125;1000000;23188
19198;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;7;111;60;206896;7433
19199;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;53;108;93;317073;1258
19200;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;72;116;97;500000;1416
19201;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;44;108;93;318518;1413
19202;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:42:00;13;118;40;139534;2362
19203;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:43:00;12;98;77;550000;9843
19204;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:43:00;9;107;65;421052;10634
19205;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:43:00;6;119;52;250000;10699
19206;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:43:00;16;114;93;714285;8361
19207;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:43:00;9;114;73;444444;9052
19208;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:44:00;21;82;73;72463;713
19209;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:44:00;14;108;52;71038;883
19210;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:44:00;14;67;44;46594;720
19211;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:45:00;9;118;101;347826;7931
19212;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:45:00;14;108;50;240740;3171
19213;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:46:00;20;121;60;558823;6134
19214;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:46:00;12;100;73;323529;6554
19215;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:47:00;25;114;89;387096;3017
19216;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;12;105;69;458333;8063
19217;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;19;108;58;666666;8790
19218;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;7;103;50;200000;7125
19219;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;9;114;50;228571;5888
19220;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;13;85;73;260869;4106
19221;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:49:00;7;111;38;187500;6116
19222;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:50:00;71;114;31;1147540;3627
19223;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:50:00;5;109;52;190476;8984
19224;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:50:00;7;87;109;315789;10447
19225;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:50:00;14;100;46;72625;1106
19226;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;09:50:00;11;108;44;95238;2698
19227;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:11:00;8;111;54;269230;7443
19228;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:11:00;9;65;32;163265;4160
19229;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:11:00;18;118;58;269841;3234
19230;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:16:00;7;109;58;193548;6455
19231;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:16:00;11;118;65;243902;4728
19232;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:16:00;5;111;38;111111;5239
19233;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:16:00;10;112;34;183673;4272
19234;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:21:00;40;91;81;419354;1731
19235;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:21:00;21;100;97;408163;3905
19236;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:21:00;11;110;40;303030;5237
19237;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:38:00;8;113;42;189189;6119
19238;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:38:00;6;93;58;192307;6978
19239;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:40:00;22;116;58;525000;4814
19240;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:44:00;10;100;60;236842;5490
19241;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:44:00;12;111;48;220000;3936
19242;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:44:00;17;113;73;372093;4267
19243;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:46:00;23;107;52;733333;6493
19244;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:46:00;9;100;56;173913;4212
19245;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;12;113;81;261904;4738
19246;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;9;114;65;190476;4903
19247;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;8;110;65;184210;5235
19248;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;10;116;62;225000;5171
19249;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;21;103;69;392156;3725
19250;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;17;104;58;296296;3814
19251;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;20;111;56;395833;4119
19252;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;13;114;69;315789;5359
19253;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;13;110;36;300000;4840
19254;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;19;100;42;428571;4624
19255;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;18;103;73;404761;4707
19256;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;22;115;77;344262;3199
19257;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;9;100;58;177777;4336
19258;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;10;103;65;204545;4593
19259;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;13;98;69;240000;3871
19260;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;9;63;56;186046;4547
19261;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;16;103;62;306122;4090
19262;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:56:00;8;105;65;225806;6856
19263;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:57:00;11;108;44;106382;2134
19264;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:57:00;17;111;36;179775;2190
19265;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;26;113;38;543478;3949
19266;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;10;111;52;176470;4012
19267;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;5;113;50;75471;3743
19268;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;17;57;56;333333;4152
19269;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;14;93;44;276595;4259
19270;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;36;112;54;777777;3970
19271;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;9;110;48;190476;4648
19272;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;10:59:00;37;100;65;276923;1525
19273;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;56;103;77;419847;1579
19274;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;25;61;50;148148;1252
19275;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;8;93;60;132075;3820
19276;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;11;108;81;204081;3959
19277;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;10;103;58;136363;2835
19278;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;19;103;52;321428;3460
19279;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;15;108;40;325581;4602
19280;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;47;111;81;920000;3975
19281;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;26;111;65;480769;3729
19282;barracao 2024 04 08 FPOD_7816 file0 PART 24d 17h 27m.FP3;05/01/2024;11:00:00;23;114;38;478260;4021
